nitrogen,phosphorus,potassium,temperature,humidity,ph,rainfall,crop
40.87646835821227,77.41151744625867,81.30617057448943,18.5926112150031,16.272937270091564,7.58197817277133,82.0597254908378,Chickpea
97.01740332539639,58.754951062247905,37.225542123792074,26.713390871006503,83.04250364278741,5.806843158596787,176.5617302735558,Rice
94.4662050904929,53.259216048819084,38.74257814075453,24.045552605814567,86.23730249035563,6.091974548665724,261.3290977177898,Rice
88.21605942157446,81.66295356882036,117.72824933355064,27.55187677016417,83.08692083177237,5.953432300179782,201.32478432016416,Banana
33.17696255956574,128.86656108122733,185.6372660061619,20.534351527056963,83.76313091827068,6.262841580649043,75.35777910101459,Grapes
82.43035971807969,51.98956334625208,24.28653165783244,26.874419442444,67.64387240744932,5.581191923150235,86.21916757568056,Maize
87.32957311607265,38.14065094714601,17.92122987718607,24.181250741090665,65.11793233430251,6.5988278411756385,64.96471194710423,Maize
39.977980437048295,78.7875969889594,81.70601272010045,21.6547636788902,28.84104280187301,7.583870476585149,74.75876348252038,Chickpea
29.446496933662154,144.27354098195792,184.05064385791167,17.693711680709896,83.4534877445271,5.586191897593859,72.24334647459126,Grapes
34.17668028742108,21.69438024008004,31.17844140182127,34.078425896974515,49.92714831380376,4.8194844102508645,118.11323488621682,Mango
88.14945011390489,48.034322603338765,43.2964715565365,28.348722662173934,83.9497410407623,6.316525093132557,176.0774724669675,Rice
90.21015761903735,47.058440899781516,23.736204584895397,26.881632939327552,81.42544626305815,7.031318907748654,79.55976666953845,Cotton
114.79412271833402,80.29828003244498,134.80685230819915,25.0156455481865,81.38073257785642,6.441937705968463,182.21835718797914,Banana
25.714692247078947,63.61312273775733,81.55409857811084,22.69681292063138,17.538828960171184,6.874290999327246,84.64752159792762,Chickpea
35.896924886037404,39.78807231523068,35.6383153369085,30.950233208213216,53.16776709051078,5.711698713601271,126.50708066393469,Mango
83.55791421273435,41.83103847345048,21.67860138980486,27.726942074937924,74.63846511653101,6.399643454988455,76.55727172345246,Maize
23.928638586883938,34.670892340888955,32.53237770147061,35.001679039220505,58.38157776951383,6.623968182265354,115.2650597784502,Mango
30.462422186671127,39.402229091829824,23.44414319245441,30.35152685132887,56.16690324409762,4.79649222683828,95.14857913756823,Mango
26.16337154457326,70.173171741799,76.88646523265865,18.917510158981536,24.692546619612997,7.959503998941044,83.81334095180142,Chickpea
70.99411673094136,48.44021545512049,36.682089774365735,24.57321387273449,91.13777377894681,6.648879332415536,232.4589276807077,Rice
43.210310375903774,62.14786471079051,76.66486601698863,17.94419725337135,28.78549229963273,7.724882396254123,87.11026939948789,Chickpea
45.22217460673447,63.47881044887356,78.7524077763044,20.34273176211162,17.48954231712762,7.5142227223062195,65.6213673044425,Chickpea
88.15264883688842,44.64246895753675,22.686716719063856,22.907249392916807,71.09242077788622,6.861788314896143,101.85952570166722,Maize
85.34902979327538,88.44515562088006,133.26360251229903,25.02139623841066,75.0957861298849,5.673536020615422,205.57906545346094,Banana
82.39058213557698,44.293129840620644,22.20309999350296,33.12824757794889,75.33186453448909,6.795465404085876,86.90263705417931,Cotton
68.46772106765394,41.97230884498957,20.74678258056894,25.111295323379714,63.1137196447779,6.571409629249101,65.349064739745,Maize
104.94357896138081,77.74470243347022,142.00733253256914,26.694989410824867,75.45819714353081,6.170443839505636,194.30962036245523,Banana
22.50791221333449,56.97553904937668,84.20924858772736,24.74313384354562,17.330656968398785,6.816875740713096,77.59311489037296,Chickpea
24.50143466895929,138.39313936467585,203.0789463716432,25.088503586704007,84.28389398334565,6.22739546292877,69.48652665887656,Grapes
36.197891883160075,58.73950047918253,80.02401610447232,17.20797174820285,15.757797212187413,7.828946433912353,71.78648113557105,Chickpea
95.97067060494139,43.05279549365815,36.483338256603645,21.26191588305056,89.36476241421812,6.378047032822182,256.82291946394605,Rice
99.40530186920773,54.80164184027852,37.3673618428687,24.940219374469223,85.41344786666573,6.358416110674789,220.1108758937512,Rice
99.06175665240087,40.82896303160106,21.9495776767211,29.910073128921024,78.63818922437441,6.212121304526974,73.16193558134515,Cotton
38.20883355392934,20.306951958305213,22.883108319338948,36.580262684841415,59.54935191061659,4.687070620609272,121.26101165092099,Mango
91.28496884706803,43.35387919686961,16.151733726637982,25.20856559024749,74.87152269168271,7.162247662327768,81.63438421564841,Cotton
72.17458337424021,47.31561547445514,35.97191998621822,28.872593085285025,82.03496073059505,6.180465635333339,250.57293282752568,Rice
37.45866634006941,76.72269407178001,83.47167326008707,15.931416580895478,29.582254379069347,7.5871013638403975,80.91866933365674,Chickpea
67.23394150577252,43.87055862346685,38.79615056694238,22.14274000482641,83.4133131885057,5.669268217996613,297.6919125552628,Rice
83.23082509505063,47.635694096519394,41.37215680032692,23.943512892337925,88.87843645004415,5.593424295279937,249.36658922309238,Rice
31.321938181380165,26.713209691063035,25.992631825610292,30.614809541293084,46.57271844755509,6.690263695813555,126.42172099417215,Mango
27.950105701026096,125.67315755846647,198.72842688297388,21.167697273480904,82.57912675242885,6.285974648241813,76.3643194886377,Grapes
113.90518120321417,78.63575905255779,127.47057717635101,27.478516054789658,80.78661267428394,6.231078546898845,249.90263677446137,Banana
99.69944902578698,56.676189760844466,36.2688816861381,28.66078794991157,83.7451586290721,6.567092273258753,274.2722704047949,Rice
32.19311696025077,37.16774820497386,22.037360790909858,33.18720151827979,52.60958590791498,4.917615745774025,94.72237404312774,Mango
87.18142871893656,39.71284038964842,17.988521090072023,28.94804365208575,82.80909732516547,5.859038439047131,79.99269773450439,Cotton
93.64726348508577,54.011327022036184,37.89958668111209,22.03120471362906,88.3171320750562,6.95126944092099,249.11011329777892,Rice
33.63047234470385,71.03281023787343,80.24318534835521,23.892599637699163,17.012999190136014,7.26053168378809,68.18511244493978,Chickpea
84.07636705723242,56.725132042659325,37.794675301839554,26.99264621372817,92.22577637976457,6.052644842698254,242.75275433754723,Rice
82.71618213820531,37.80741385314173,16.59222417914459,25.929001564398153,66.31625066092809,6.80829273128214,67.3099526524245,Maize
24.142386307467127,30.834053068617568,38.77846455989484,28.32884357539184,48.20669980040401,5.391440814796236,96.94486231058674,Mango
98.42881765858048,81.73653034299959,115.82052092596221,25.581341507204613,75.67554260661254,6.133661797558188,249.41980333654755,Banana
67.48622589405836,36.35589560128467,17.56657941542715,19.51248441700481,55.025623149893796,6.078905646930115,96.62922472493844,Maize
29.24256033693037,66.13940102500874,80.61033011135449,17.156951556194823,28.31707314896066,7.853819191317952,72.46829326533202,Chickpea
31.23366763139456,33.40026529464592,28.216172658443163,36.6096810945775,59.11694803278345,5.557342139409709,126.63374683888574,Mango
28.838368066368822,127.5367768501376,195.6546302944122,15.855273368386616,83.38782228737287,6.059258051605546,69.42375155351266,Grapes
23.96294276608507,138.96006365695413,200.23249557865503,16.02109289659459,84.61391995682355,6.2644282837636425,73.51683953387237,Grapes
97.73619883984902,82.82197611571732,115.09227411463749,26.00037659065039,78.05547537756874,6.075809345261991,161.08281996683957,Banana
69.70730206409002,51.21966047781291,35.14365204961963,26.326614547517746,93.56993525929794,6.731108834524048,164.59383605739242,Rice
23.41378775765779,31.82084978579843,36.356003555278534,28.169643202841105,52.45715244803325,6.497938055836196,98.82290096971694,Mango
46.34837882935161,60.27125440732488,80.0482024965746,23.020565533511633,28.258974181350432,8.3635211650773,79.05509641647947,Chickpea
77.74742613885306,51.73978052478476,17.791708783395876,28.22024856502969,69.72357718238212,5.869981265602612,76.36479736650315,Maize
80.6441390369548,51.784445046118186,23.45220902366281,26.761003675799902,78.88779263772119,7.17055738311096,84.4169297259853,Cotton
34.14268762390153,33.311065631649456,39.56045126078233,28.627386362120987,51.72643645180761,6.938664197225079,111.34571829484693,Mango
64.05031243893343,40.13876191794843,36.89984257588385,26.971967038073572,90.83057156863514,6.594961008505435,189.78971540249648,Rice
86.53655992761682,44.86163986947695,18.78712574774259,25.64433554749836,57.02857119274243,6.219233875595741,103.20253602342885,Maize
86.12508392497746,83.90384058441818,133.9093402048881,26.50558227378396,81.61664576090722,6.162482965888897,176.9977149537189,Banana
25.692174636588845,128.12725716702505,192.76111313840258,25.071676772645414,82.23465058541419,5.578407521404855,74.2049565858979,Grapes
72.36781018166404,47.049065976604545,23.223412795398865,30.45474397344637,74.81817142321891,5.936117148827492,83.13217275103479,Cotton
23.82252399325303,62.83430728205826,78.80195107884086,22.369178906208163,19.661983705522672,7.475149458937404,65.69573026458589,Chickpea
88.79442053878569,37.625542212537276,23.385177788928747,25.28571293019913,79.95323702955707,7.262626989602767,71.38204608297676,Cotton
75.95939985118846,38.99498772292717,17.62993915613732,30.231461075925807,73.02509784973284,6.995842475418639,70.33729203502145,Cotton
70.2786084282538,48.911942145760975,23.171090269132982,34.88154909464272,76.3347090066259,6.024697756857353,62.47899068901793,Cotton
69.92668108743328,50.02497654408363,42.21179638859578,22.84920810006333,94.11918867645518,5.540236609219299,277.06050313085916,Rice
29.41839067352005,73.10236712079461,82.57354264484792,19.499479057178675,27.11751102638331,6.85333594990372,87.54335780546326,Chickpea
82.6802365662927,84.18674271905057,121.14137779289614,29.90625811125821,77.38632705357922,5.61355767882644,197.84934650166338,Banana
25.376440497175437,124.70001564426013,181.71159881770745,16.77611242804482,80.55178175258982,5.955343012643825,71.7915084889681,Grapes
92.00428905381405,45.08432657027551,19.256976435417066,28.94320156270782,82.14574781783121,6.984310960741306,63.42997212585395,Cotton
27.226754500916932,79.253626219585,75.50350714526544,17.22706523168799,24.649759722348776,7.008192483654307,67.04999999973862,Chickpea
108.11391579396499,86.39030529672736,117.86092160535556,28.21127311514293,75.37371596178333,6.308341172160832,188.1546110499482,Banana
29.097802481200087,67.14813851341191,82.91203701070468,16.421398057326115,23.844363662051816,6.121627616450575,86.8275878515461,Chickpea
25.59441355247964,39.78181401241445,33.60797280237722,28.306921216959484,59.62624223120676,5.484759281821518,121.79588913523783,Mango
85.0674771468649,41.22057807189705,41.935247471703974,23.44349774063321,81.93396200642454,6.07532571446154,238.30060322521078,Rice
93.40928661052965,51.725548262541,36.49144492666766,20.900826735759246,87.67558020446988,6.585345425347718,165.19357178894361,Rice
89.61978278672103,35.23962756830255,17.127679397074573,27.200961937458537,79.86942553688789,6.27337796095689,81.83682879741713,Cotton
33.874600562694,61.00934869618577,82.46433516482313,22.655300818404232,27.661829937479133,7.02565065619821,85.8055784918847,Chickpea
65.50221931175102,47.46816204797751,37.020117875313055,23.757479429571728,89.63058345443457,5.857095952221108,258.79626340948994,Rice
116.90075446410947,73.01904200054871,132.23671780328672,29.888664880082292,84.80047074804973,6.299070765527797,237.58133316023526,Banana
79.19477111196885,45.46173728263663,19.12031324500246,31.133254546252527,67.2107597726097,5.556431817966759,69.00002334907605,Maize
88.11380600076424,37.06715306264505,43.45329794540328,26.449072419433023,84.9690592548836,6.965993834934685,296.0759618454,Rice
97.9529384957826,43.305430382790675,41.201921878746894,28.040764619573824,84.9431257441889,6.0021043356204355,272.3213205004505,Rice
21.646908960970016,21.919128621726454,39.43257539812866,35.50650370059701,52.9980873324719,6.067332689938542,98.431258997421,Mango
99.37841318830648,80.33002836513354,126.21730629079433,25.28102910203001,82.91490392081234,5.565616967611932,220.95693983643895,Banana
33.34207594988886,74.03366228002429,76.02231414113245,15.872972323551162,21.464692739640586,7.39246258055307,75.37322545231376,Chickpea
38.60622024919155,32.46496963199934,29.087887184234695,31.66537153029852,57.301071373750915,5.461786794575065,99.0296367364499,Mango
73.19288449025592,44.378421670527466,21.313851200254295,29.148615508119995,66.82839513662041,6.0279133339301145,63.709532808664385,Maize
91.9786432097626,70.57894498795136,124.73124000343907,25.280596140525034,78.58463342300364,5.9306867878554,174.41974321839683,Banana
28.84420210468503,123.64546187975694,181.12193877328434,25.636234961713587,80.99842606802878,5.873820790320569,76.36600673889593,Grapes
28.90916163877597,136.78894440785493,182.18442342725388,21.653237783368727,80.97225019672757,5.817757812166004,74.07616732771201,Grapes
111.47679449275492,80.41298182447497,128.54828777690986,29.13505050829675,75.42415916009098,6.495836371524048,201.87026525875117,Banana
100.29997508361141,72.47626037116838,137.69679829127247,29.706715163765466,79.48736885919877,6.072435280210217,150.5213398137295,Banana
92.51404070924238,57.992226052768416,39.68275905380122,24.555841707467412,90.26716962208062,6.565323853118272,219.80948463515847,Rice
27.472496839738728,34.03881453711308,38.25593776566208,35.33085575634759,57.02992487670046,6.564008772716143,120.47438479884428,Mango
29.782385435764883,55.58099600813863,82.85357810796864,24.221441905136015,17.30536859228201,8.38159386430415,69.90751584653353,Chickpea
104.91015121102214,73.75578885088022,115.5818619174099,25.24816036111549,80.34970753059767,5.685937598141526,160.22734886565397,Banana
94.54947630602345,86.38321565654464,118.68950408293198,26.00945165153997,84.69636666892094,6.269219299920151,150.65875742235485,Banana
65.67498616605074,50.829300316387844,35.30657098380906,27.461117620057067,83.22699320050266,6.129748740646755,201.1343972653999,Rice
25.995811294748275,36.31497666487648,27.367156197315392,34.41187031720318,59.69847046768743,5.959255354621966,121.87019255720588,Mango
24.059456810723994,34.33544094634591,29.179128747499135,29.218730018152865,59.86627669737026,5.614328951835074,122.98330497718956,Mango
98.55521623471166,45.32310587087383,21.821986389292356,34.437402563524465,76.63868034022872,7.10925816384638,85.11690075113356,Cotton
88.26964993827218,49.84326308349429,37.837315456287726,26.93503527398495,91.88361072233647,6.214018710244726,169.03386288079645,Rice
36.51646663559501,126.7354995252191,190.41931819263456,23.392212548559375,80.93967845446306,5.711390502105898,77.35954151382711,Grapes
95.61955375548156,38.62353179904915,44.27887116442871,24.549908725772855,85.80995455832985,5.704606921871083,257.9731824183705,Rice
36.419316063359446,58.26485625768864,83.52422576288416,22.883036534766823,28.41231987057834,7.905635056056255,61.37828776975901,Chickpea
27.482147105713075,133.76379934786985,183.35825788818724,16.092365941670717,82.22252657707112,5.851574951635134,73.75943337095636,Grapes
35.05257012950419,30.87424670496685,37.44886268916881,36.09504196267533,55.27450726924954,5.252680772383864,117.41774877845273,Mango
26.697116419419274,69.72375389457758,76.7535162999022,18.06823229297958,25.327476593984358,6.318370911808839,81.86492867807996,Chickpea
76.69999651448674,52.207214054373274,18.03044571613522,27.884828852847363,64.82959217290299,5.701732363318573,95.78615948151071,Maize
40.45579997229997,63.57693627466357,78.15223804241771,17.395970295443462,20.41815940272938,6.996178377018044,78.32427175132369,Chickpea
83.60934299928948,39.10411150285753,23.298178372171325,25.758909038455805,66.72766167163124,6.719579471681588,71.64993395230157,Maize
82.18766424512543,38.56004932719771,39.404081195175905,26.313345773941755,93.69063147517286,6.039863855137357,296.29639129678037,Rice
64.47592753420966,46.25679194169128,18.038355118422277,31.914853717943082,57.369031244229234,6.646665167989291,90.31588256214815,Maize
25.517565579994447,21.24019393709188,25.153587293427776,31.258876486081057,59.99927701222062,6.975903966081624,127.7654679283319,Mango
33.613955286393946,133.24596261574993,190.327681350347,26.32103890258906,80.75389225547632,6.492347852887933,70.14004827393501,Grapes
37.648441738645964,138.77840673721553,189.35665229309123,21.74560076024737,80.89499258703825,6.212486873372486,72.8821350665215,Grapes
