crop,season,rainfall,temperature,area,yield
Maize,Summer,763.2149824167827,30.802321504494714,8.929491466397518,2.2954588053574962
Banana,Rabi,2329.427778226882,35.78235099615985,9.356529995505019,8.224696054342298
Grapes,Summer,2050.8764289049054,17.434152968890956,1.6587947535036571,9.351866913003109
Rice,Rabi,2275.9111241325454,23.26990304746382,4.376260015359541,4.0100324213805125
Maize,Summer,710.3383840639822,25.273994032970812,8.070082023461817,3.1331499061250723
Mango,Kharif,2334.583822046162,24.791146591923223,1.2362922174410333,4.613180036472529
Mango,Summer,1863.0830782035184,17.96548744039309,0.93172964513397,4.698678170438667
Rice,Rabi,2478.02616528542,19.829364868221308,1.6037559622026945,4.012818129050852
Grapes,Summer,2125.5415632337044,30.6703702814876,8.663481934014808,9.407643508075003
Chickpea,Summer,1559.516933933773,18.93550922833664,0.9333184254830703,1.3197149611351333
Grapes,Whole Year,542.2868798689029,22.623404536023912,3.448246860942693,8.757527634739406
Chickpea,Whole Year,2491.923256286936,22.762910045165434,3.091947217471729,2.4685194050608272
Maize,Kharif,434.06199190992584,21.803033655768164,2.467330290111035,2.8084497280055594
Rice,Whole Year,1844.761485252194,29.107699109216597,6.494750649087429,3.524256217598611
Cotton,Kharif,2284.0081303780653,37.59829480783402,3.9932323719709837,1.3796391454622583
Chickpea,Summer,1692.7210903129212,27.400625442323115,8.040372925368306,1.9847588526537603
Rice,Rabi,581.3928089878209,19.29618649398343,2.3669119383243475,3.293950374645883
Rice,Rabi,1214.5008300346756,29.568120952112118,5.6433268908976135,3.805961172838564
Banana,Whole Year,2029.2845998165694,37.796771081480976,6.871990984349915,7.199289632280271
Chickpea,Kharif,1522.0134769284912,16.085773626235635,3.3779862609249593,1.0402350832763165
Grapes,Rabi,1930.8098395163972,16.931280106078535,4.712289273163901,8.851056165380928
Mango,Kharif,2064.0409121614516,15.216111973115853,8.0207766220735,4.500909765668662
Chickpea,Rabi,1135.4582946398584,21.515107349016187,8.660600165046272,1.6721258258194767
Chickpea,Whole Year,2284.5236738708186,23.618458970082962,9.45355573108987,1.7641712880932263
Banana,Summer,559.808954506779,24.60220169300882,0.7127480605689003,8.056596315138474
Grapes,Kharif,728.1119601710536,29.400906705929486,8.777819102306236,8.729647799012028
Grapes,Kharif,887.7534443470233,26.345749734682556,0.9587354984823442,8.95261693008616
Cotton,Kharif,1532.8973367197605,32.53755277965718,7.363965812991885,1.6396822507185818
Mango,Whole Year,999.0401206752668,23.833558166975532,7.694352035931871,4.946230795716502
Chickpea,Summer,568.7880679044624,20.432222401563305,2.4315588261724583,0.7768578831925252
Maize,Whole Year,909.244557787094,34.039901578169356,1.0307238258157367,1.9838867559604334
Chickpea,Whole Year,2488.740464727499,23.739247783194827,9.646298472812472,2.2494196468836547
Grapes,Kharif,1647.4108259342731,37.299455209807256,6.040009152215432,8.533485938690248
Maize,Summer,960.8118874663603,28.77882737052395,9.771027412497537,2.527172671682368
Cotton,Whole Year,1026.563028991137,17.880438061707828,3.5896752596142423,1.9736072879440596
Cotton,Kharif,1421.68631936875,29.39070340808624,2.4978117423481927,2.028165552170144
Mango,Summer,434.02266567945946,25.055759079009686,0.8047981680779781,4.236075510773694
Rice,Whole Year,1458.0173059276003,31.573320821498957,2.9589288672983387,3.8575176642224918
Cotton,Summer,2259.7681113595586,37.719751871788816,8.921661701162886,1.2359392536330733
Banana,Summer,2141.3857092332037,22.25297287362278,3.426160402896479,8.480161258156377
Maize,Kharif,2213.749838310214,15.221840609844502,0.6277486197410774,3.097390832853453
Rice,Kharif,1144.2963518656388,19.877518590273418,4.270816011509364,3.3715474094920586
Cotton,Whole Year,711.149713089603,21.518711064106913,1.6412017260490819,1.6864073692726311
Maize,Kharif,851.8867453903307,23.54818678315862,1.8778769217833,2.5301279326994646
Rice,Rabi,795.812400703219,29.28006513013416,2.2269736981729635,3.0253932181754615
Rice,Rabi,2096.8718488329805,26.748311277200752,7.918300636480841,3.937791351473572
Chickpea,Summer,2161.16379422076,22.290354260845234,1.2428967832864313,2.0273037141456234
Grapes,Whole Year,966.8153141975115,18.917788492677683,1.8087515945941608,8.759137980744383
Grapes,Summer,2348.4882329441098,23.131683091354844,2.7454421515850536,8.993196603337203
Maize,Kharif,1158.803359391252,33.42989512433387,1.0177703752355933,2.8709274212982745
Grapes,Kharif,910.2181572934294,19.073466007321557,1.117112111024992,8.851459145579337
Grapes,Kharif,1376.337674953645,16.90073084804861,7.017623386981868,8.45717275136936
Banana,Whole Year,1274.3953284562008,30.357616606367728,1.0840923571368417,7.684902125416581
Maize,Whole Year,1531.831506188183,17.78857458006357,8.845556236905498,3.091738628944502
Cotton,Kharif,644.1495495127385,17.082919539492742,7.430728583194075,1.1980642436271287
Mango,Rabi,1057.40842928232,35.833648871300966,9.118567494857613,4.007863635606806
Banana,Whole Year,2229.9986236669174,21.16733260362699,2.4876296868388375,8.460206970365931
Rice,Kharif,1427.3587260168758,30.382220826260777,5.342610729015491,3.0854195179622743
Cotton,Rabi,1874.8107608906776,25.953047779422313,3.1445630961544593,1.9174519319258043
Mango,Whole Year,2385.5269405838144,22.475467138183767,2.8744371651214298,5.028883147589447
Maize,Kharif,1135.9508651220904,27.860590050495365,2.647280348666725,2.9556731076538085
Grapes,Kharif,1321.918293829,29.182083498673514,6.138960141477505,9.26524277253681
Cotton,Whole Year,2398.060506453731,32.542108808244556,7.288497969723424,2.160412439926578
Mango,Rabi,2291.7158219902126,18.49638856764812,4.444265761414054,4.801474941889338
Chickpea,Summer,996.7950150563236,20.535646247127886,2.5941572552469596,1.5024065336703707
Maize,Whole Year,1764.8069814205403,25.43654866457011,1.5852670312095556,3.144153489395462
Cotton,Kharif,928.670333210949,24.364884002738783,3.0720604224484322,2.09347673383724
Mango,Kharif,928.3451715197776,21.16886737559512,3.0768864066164143,4.179762311585049
Chickpea,Kharif,970.094477846454,37.11809212937459,8.542753383829815,0.788537774346094
Mango,Whole Year,524.5653265194878,16.29063503229215,3.755573336947255,3.929768043362981
Maize,Rabi,1710.956787604208,27.9925260463745,4.446233451070975,3.3464436289135135
Cotton,Summer,1739.5542483226488,27.387572176149686,2.2352288763162287,2.587268624544925
Rice,Kharif,1895.438799145663,23.242038820023062,1.6369921405531362,4.352143453080109
Mango,Kharif,905.6230736993608,24.0446732020238,7.8522364136765415,4.654562901944384
Chickpea,Whole Year,848.937917468293,27.87526252236054,9.980051072282782,1.8228273737869436
Maize,Summer,2209.9792883604996,32.319801020883,8.934084918919652,3.4657431733587702
Mango,Summer,488.10673253354577,31.4992270264246,1.0777222442715315,4.258435449183983
Cotton,Kharif,1431.6027545859579,22.39483347467198,5.098992644189304,2.0640377496121975
Rice,Summer,1845.4140694654893,31.486460302501886,2.5308380568107802,3.731221355782523
Rice,Rabi,1319.2643812040117,26.713402448858766,5.843736606866386,3.532502261239774
Banana,Rabi,1325.7381235818398,26.78702279501572,6.434003156009518,7.9576822490711505
Cotton,Summer,1673.7199323305301,34.33562516925907,9.273733032149364,1.697338451730579
Maize,Rabi,1166.6428211783063,36.27395326283579,7.9722894247066245,1.7774063246767593
Grapes,Whole Year,1397.6833977632493,31.182873986885053,3.252539965367202,8.604001618940453
Rice,Rabi,2459.5424666295703,27.229367460839807,4.142982320994032,4.146777348195835
